x,y,z,gaussian_curvature
2.084499999999999886e+02,1.177399999999999949e+02,6.314500000000000313e+01,2.224089507492507331e-04
3.812199999999999989e+01,1.100199999999999960e+02,5.346399999999999864e+01,4.199857465724275533e-03
1.806700000000000017e+01,2.258400000000000034e+02,5.071999999999999886e+01,4.291155738461538936e-03
1.080799999999999983e+02,5.878300000000000125e+01,4.341199999999999903e+01,-9.223977092907095657e-05
2.508300000000000125e+02,2.451100000000000136e+02,5.570000000000000284e+01,8.848874605334663968e-03
1.640900000000000034e+02,1.027500000000000000e+02,6.184199999999999875e+01,4.562824829170828616e-04
2.479200000000000159e+01,4.613600000000000279e+01,5.314999999999999858e+01,3.969266395804195240e-04
2.083199999999999932e+02,2.322199999999999989e+02,6.261999999999999744e+01,1.012871499240759234e-02
8.354000000000000625e+01,2.478899999999999864e+02,5.177100000000000080e+01,2.218065942857142914e-04
1.445900000000000034e+02,1.729600000000000080e+02,7.438200000000000500e+01,-1.833276187312687282e-03
8.566599999999999682e+01,1.086899999999999977e+02,5.548400000000000176e+01,1.097255660539459959e-04
1.122999999999999972e+02,2.032599999999999909e+02,5.759199999999999875e+01,2.434848764235764010e-04
2.143700000000000045e+02,5.681400000000000006e+01,5.611699999999999733e+01,5.656587840159841033e-04
1.203799999999999955e+02,2.053899999999999864e+02,5.735900000000000176e+01,-6.726874206693306876e-04
8.550599999999999312e+00,1.358600000000000030e+01,4.856199999999999761e+01,4.339772285234765742e-02
1.307700000000000102e+02,4.906700000000000017e+01,4.336599999999999966e+01,1.582944518481518706e-04
2.342500000000000000e+02,9.792799999999999727e+01,6.407599999999999341e+01,7.377596554445553425e-04
4.230599999999999739e+01,5.247399999999999842e+00,4.650800000000000267e+01,-6.337743016983014941e-05
1.607899999999999920e+02,1.774300000000000068e+02,7.347299999999999898e+01,-5.678818437162838021e-04
1.083599999999999994e+02,3.497999999999999687e+01,4.647800000000000153e+01,1.670441766933066961e-04
1.749600000000000080e+02,2.185399999999999920e+02,6.935399999999999920e+01,1.705617887112886985e-04
1.216999999999999993e+01,1.495600000000000023e+02,5.607200000000000273e+01,1.317766911348651482e-02
7.824200000000000443e+01,2.268700000000000045e+02,5.238300000000000267e+01,-5.439307352647352369e-05
5.389699999999999847e+01,4.560099999999999909e+01,4.817999999999999972e+01,4.827752891708292750e-04
3.699099999999999966e+01,3.107400000000000162e+01,5.221800000000000352e+01,4.263845658841159086e-04
1.005199999999999960e+02,9.127400000000000091e+01,4.954200000000000159e+01,3.458965634365633525e-04
1.020199999999999960e+02,6.363600000000000279e+01,4.330400000000000205e+01,1.092688471428571173e-03
1.148299999999999983e+02,2.331899999999999977e+02,5.140899999999999892e+01,8.230755528771227080e-04
2.483599999999999852e+01,2.072199999999999989e+02,4.921699999999999875e+01,7.254947357242758250e-03
1.588700000000000045e+02,2.308199999999999932e+02,6.606000000000000227e+01,6.510783117882117067e-04
6.104399999999999693e+01,5.006599999999999717e+00,4.691799999999999926e+01,4.236033846190809422e-03
8.315999999999999659e+01,7.998900000000000432e+01,4.623799999999999955e+01,3.898807975024975807e-04
1.536999999999999886e+02,1.737800000000000011e+02,7.432899999999999352e+01,1.941471458541459773e-05
5.072599999999999909e+01,6.544700000000000273e+01,4.813000000000000256e+01,4.489954344655345056e-04
2.898000000000000043e+01,1.459999999999999964e+00,4.785999999999999943e+01,1.008643410952847139e-02
1.969199999999999875e+02,1.064599999999999937e+02,6.410099999999999909e+01,9.698701166833166099e-04
5.280899999999999750e+01,9.300499999999999545e+01,4.913700000000000045e+01,6.668619825074926111e-04
3.619899999999999807e+01,2.361699999999999875e+02,4.954200000000000159e+01,2.500394120879121025e-04
7.093200000000000216e+01,2.185699999999999932e+02,5.210600000000000165e+01,3.677756295004995057e-04
1.660900000000000034e+02,2.222199999999999989e+02,6.916899999999999693e+01,5.206200744855143947e-04
8.440200000000000102e+01,2.307499999999999929e+01,4.817300000000000182e+01,1.310021981468531375e-02
1.225100000000000051e+02,2.160399999999999920e+01,4.576200000000000045e+01,6.565971039860138934e-04
1.396100000000000030e+01,1.388000000000000114e+02,5.769899999999999807e+01,7.871492138661338386e-03
1.601500000000000057e+02,2.431800000000000068e+02,6.176299999999999812e+01,2.804964966033965564e-03
2.091100000000000136e+02,2.484399999999999977e+02,6.025099999999999767e+01,4.554740369230769054e-03
1.899300000000000068e+02,1.754099999999999966e+02,6.946699999999999875e+01,4.991314565034965598e-04
2.223799999999999955e+02,1.861899999999999977e+01,5.629999999999999716e+01,1.061867628371628253e-04
2.263600000000000136e+02,1.730399999999999920e+02,6.378000000000000114e+01,7.334893987012985764e-04
2.336700000000000088e+01,2.585600000000000023e+02,4.577600000000000335e+01,3.002625258316683407e-02
6.678499999999999659e+00,1.878499999999999943e+02,5.397299999999999898e+01,2.404669558831168744e-02
4.580799999999999983e+01,2.353199999999999932e+02,4.972999999999999687e+01,-6.348132342657341665e-05
2.215800000000000125e+02,1.987599999999999909e+02,5.991499999999999915e+01,5.152581346853146510e-04
3.762599999999999767e+01,2.542800000000000011e+02,4.498400000000000176e+01,3.223246831068930611e-03
3.259700000000000131e+01,7.426500000000000057e+01,5.394299999999999784e+01,9.332378837472527422e-04
5.968299999999999983e+01,6.035600000000000165e+01,4.613100000000000023e+01,3.018618451548452463e-05
2.169399999999999977e+02,7.923799999999999955e+01,5.792699999999999960e+01,2.614648421578424949e-05
2.687699999999999889e+01,2.234000000000000057e+02,5.019299999999999784e+01,5.700463485514486051e-04
5.730000000000000426e+00,2.634700000000000273e+02,4.857000000000000028e+01,5.061938158351647621e-02
7.273300000000000409e+01,2.328799999999999955e+02,5.157000000000000028e+01,2.192887945054945351e-04
1.140900000000000034e+02,2.730799999999999983e+01,4.775999999999999801e+01,6.628463057942058506e-04
1.483600000000000136e+02,1.758800000000000097e+01,5.266700000000000159e+01,1.025399026703296620e-02
1.737199999999999989e+02,1.682299999999999898e+02,7.058100000000000307e+01,1.677953375124875105e-04
9.484099999999999397e+01,1.702100000000000080e+02,6.963200000000000500e+01,-2.942067991708291908e-03
1.811800000000000068e+02,1.533199999999999932e+02,7.036199999999999477e+01,6.265541057942058392e-04
2.402100000000000080e+02,8.105100000000000193e+01,6.077400000000000091e+01,1.598727909550449675e-02
1.176599999999999966e+02,1.406399999999999864e+02,7.107699999999999818e+01,-1.573671710689310797e-03
2.313499999999999943e+02,3.238600000000000279e+01,5.510799999999999699e+01,9.128486634365636301e-03
1.571799999999999997e+01,1.640600000000000023e+02,5.461299999999999955e+01,6.439655156943057367e-03
1.800699999999999932e+02,1.151800000000000068e+02,6.575199999999999534e+01,4.198711946053946707e-04
1.685399999999999920e+02,1.183400000000000034e+02,6.674699999999999989e+01,5.043795412587411724e-04
4.663000000000000256e+01,9.367000000000000881e+00,4.635900000000000176e+01,5.538146470829171525e-03
9.983499999999999375e+01,1.231200000000000045e+02,6.888700000000000045e+01,7.354673996003997100e-03
2.494499999999999886e+02,1.523700000000000045e+02,6.399900000000000233e+01,2.873433795204795673e-04
6.113500000000000156e+00,1.582899999999999920e+02,5.703699999999999903e+01,1.829365443227772350e-02
9.863400000000000034e+01,2.533000000000000114e+02,4.961699999999999733e+01,8.090334921078919973e-04
1.702700000000000102e+02,2.514600000000000080e+02,6.083200000000000074e+01,6.257938649050949487e-03
1.217000000000000028e+02,8.763200000000000500e+01,4.997299999999999898e+01,5.556893448451547630e-04
9.437399999999999523e+01,9.005599999999999739e+01,4.793099999999999739e+01,1.024469676323676390e-03
5.695400000000000063e+01,2.356800000000000068e+02,5.098400000000000176e+01,5.417535364635350277e-06
2.180500000000000114e+02,1.705099999999999909e+02,6.444199999999999307e+01,9.637041298701300998e-05
1.330900000000000034e+02,2.628100000000000023e+02,5.263700000000000045e+01,3.386538373426574086e-03
1.761200000000000045e+02,2.564000000000000057e+01,5.625300000000000011e+01,3.662678422777223219e-04
2.131999999999999886e+02,2.617699999999999818e+02,5.890999999999999659e+01,5.171976878771228532e-03
1.914499999999999886e+02,1.851299999999999955e+02,6.822499999999999432e+01,3.246010809190808346e-04
1.026299999999999955e+02,4.129999999999999716e+01,4.618599999999999994e+01,1.599559512887112952e-03
5.458599999999999852e+01,2.277899999999999920e+02,5.083400000000000318e+01,7.669574204795205283e-04
2.112400000000000091e+02,6.585800000000000409e+01,5.556400000000000006e+01,3.713564588411588478e-04
8.158700000000000330e+01,2.179000000000000057e+02,5.539000000000000057e+01,3.893423457142857445e-04
2.174199999999999875e+02,9.947400000000000375e+01,6.405700000000000216e+01,1.660063775224774544e-04
6.368500000000000227e+01,9.489699999999999136e+00,4.648100000000000165e+01,7.576629364935064462e-03
2.517800000000000011e+02,2.277199999999999847e+01,5.581400000000000006e+01,1.605892198648351671e-02
1.944000000000000057e+02,6.065800000000000125e+01,5.413400000000000034e+01,3.375576123876122933e-04
1.168900000000000006e+02,6.705099999999999838e+00,5.026599999999999824e+01,1.213895767532467479e-03
2.282899999999999920e+02,1.132300000000000040e+02,6.392300000000000182e+01,9.176028914955044807e-04
1.191500000000000057e+02,2.371200000000000045e+02,5.287100000000000222e+01,2.040486574425574482e-04
8.458100000000000307e+01,5.650999999999999801e+01,4.644500000000000028e+01,-2.057020583416583714e-04
1.978100000000000023e+02,9.402700000000000102e+01,6.133599999999999852e+01,8.639807143986013432e-04
1.311299999999999955e+02,1.168900000000000006e+01,4.746999999999999886e+01,1.807201857882117721e-02
1.403799999999999955e+02,7.608400000000000318e+01,4.826100000000000279e+01,6.197144895604395467e-04
1.922500000000000142e+01,4.075000000000000000e+01,5.377100000000000080e+01,4.628380059370629587e-03
6.868600000000000705e+01,2.002899999999999920e+02,5.562500000000000000e+01,1.899522709690309725e-04
1.272999999999999972e+02,2.088600000000000136e+02,5.998299999999999699e+01,-1.807510989010990257e-05
1.126500000000000057e+02,1.945300000000000011e+02,6.003199999999999648e+01,2.431998458641359152e-03
6.074499999999999567e+00,6.292600000000000193e+01,5.845900000000000318e+01,2.141515293576423673e-02
1.575999999999999943e+02,1.085300000000000011e+02,6.418999999999999773e+01,1.009169110394605431e-03
2.397700000000000102e+02,1.252199999999999989e+02,6.644899999999999807e+01,3.408502067932068168e-04
2.194099999999999966e+02,1.185000000000000000e+02,6.409199999999999875e+01,4.051353727272727552e-04
2.551999999999999886e+02,2.559199999999999875e+02,5.367199999999999704e+01,5.085262486108891450e-02
2.181999999999999886e+02,7.474800000000000111e+00,5.778799999999999670e+01,2.465575181918082392e-03
1.089399999999999977e+02,5.641200000000000436e+00,4.892999999999999972e+01,1.514732062327672421e-02
1.594399999999999977e+02,1.404499999999999886e+02,7.072299999999999898e+01,1.195773355604395558e-03
2.060099999999999909e+02,1.708200000000000074e+01,5.729599999999999937e+01,1.055532853846153805e-03
6.470300000000000296e+01,3.314200000000000301e+01,4.725699999999999790e+01,3.166467057942058119e-04
2.628100000000000023e+02,1.118400000000000034e+02,6.255599999999999739e+01,4.625495531768232180e-03
1.744600000000000080e+02,1.212999999999999972e+02,6.720999999999999375e+01,-4.014740038961038971e-04
2.809900000000000020e+01,1.847100000000000080e+02,5.180799999999999983e+01,8.271600482797203738e-03
6.964400000000000546e+01,1.912800000000000011e+02,5.724600000000000222e+01,-7.749882307692307381e-05
2.164799999999999898e+02,7.184000000000000341e+01,5.680700000000000216e+01,4.715773850149850509e-04
3.442999999999999972e+01,1.320000000000000062e+00,4.571999999999999886e+01,1.908234372227772188e-02
1.112999999999999972e+02,7.928199999999999648e+01,4.617600000000000193e+01,1.155340696203796145e-03
1.329799999999999898e+02,3.720199999999999818e+01,4.432399999999999807e+01,9.382007925074925016e-04
9.881100000000000705e+01,2.138300000000000125e+02,5.502300000000000324e+01,8.187799483516482440e-04
3.632500000000000284e+01,1.948799999999999955e+02,5.025800000000000267e+01,1.456224575129870264e-03
9.952500000000000568e+01,7.532500000000000284e+01,4.497599999999999909e+01,5.001015450549450543e-04
3.389800000000000324e+01,1.469199999999999875e+02,5.403099999999999881e+01,1.558613247152847213e-04
2.372299999999999898e+02,1.117099999999999937e+02,6.340599999999999881e+01,4.218290064935065003e-04
1.488199999999999932e+02,2.535600000000000023e+02,5.541299999999999670e+01,1.654606013738261355e-02
1.798300000000000125e+02,1.326599999999999966e+02,6.913800000000000523e+01,2.631175326133866036e-04
2.206999999999999886e+02,6.725100000000000477e+01,5.716899999999999693e+01,4.409652446653345727e-04
1.731299999999999955e+02,7.956799999999999784e+01,5.469100000000000250e+01,1.824619915284715513e-04
9.733799999999999386e+01,2.343300000000000125e+02,5.118200000000000216e+01,-4.134009309690309434e-04
4.489200000000000301e+00,1.917199999999999989e+02,5.565200000000000102e+01,7.060111186813186439e-03
1.786899999999999977e+02,2.452899999999999920e+02,6.394299999999999784e+01,6.522316114885114884e-04
1.759900000000000091e+02,1.486999999999999922e+01,5.797299999999999898e+01,6.741988416583417475e-04
1.144099999999999966e+02,1.666900000000000048e+01,4.753600000000000136e+01,4.406249570429572550e-05
1.544900000000000091e+02,2.417299999999999898e+02,5.959499999999999886e+01,9.504223594405597562e-05
1.500999999999999943e+02,2.588100000000000023e+01,5.080199999999999960e+01,2.367140360039959922e-04
2.414000000000000057e+02,6.027700000000000102e+01,5.871699999999999875e+01,6.783485182991008319e-03
1.351399999999999864e+02,1.796000000000000085e+01,4.766199999999999903e+01,9.623803386613386489e-04
1.849499999999999886e+02,4.965599999999999881e+01,5.344500000000000028e+01,-3.302162826173826054e-04
2.441999999999999886e+02,2.002500000000000000e+02,5.685499999999999687e+01,7.390904727272726640e-04
2.221100000000000136e+02,6.201500000000000234e+00,5.725600000000000023e+01,1.688450591808191839e-03
2.513299999999999912e+01,1.483400000000000034e+02,5.485099999999999909e+01,2.488135643556443205e-04
1.257199999999999918e+01,2.052299999999999898e+02,5.189099999999999824e+01,1.385767227012986956e-02
8.572299999999999898e+01,9.979799999999999116e+00,4.976400000000000290e+01,1.814392296224775353e-02
2.038300000000000125e+02,5.784899999999999665e+01,5.360900000000000176e+01,6.928220699300698202e-04
9.378100000000000591e+01,2.074600000000000080e+02,5.672899999999999920e+01,2.495698305694305560e-04
5.763799999999999812e+01,1.872800000000000011e+02,5.628300000000000125e+01,5.051670794205794304e-04
1.499199999999999875e+02,5.919100000000000250e+01,4.437700000000000244e+01,5.981908055944054918e-04
1.149000000000000021e+01,1.591100000000000136e+02,5.426800000000000068e+01,1.081849014385614189e-03
7.917199999999999704e+01,8.480299999999999727e+01,4.610799999999999699e+01,6.001313494505495019e-04
9.639299999999999535e-01,1.315999999999999943e+02,6.059400000000000119e+01,8.684794148651347329e-03
5.016399999999999970e+00,2.330800000000000125e+02,5.078900000000000148e+01,1.699025954845154521e-02
2.288700000000000045e+02,7.064000000000000057e+01,5.919299999999999784e+01,5.296555044955046811e-05
1.944300000000000068e+02,2.271999999999999886e+02,6.478300000000000125e+01,1.974314259740259645e-04
2.597099999999999795e+02,2.220399999999999920e+02,5.412500000000000000e+01,2.713230400299700140e-03
2.565699999999999932e+02,8.830599999999999739e+01,6.193500000000000227e+01,2.062912059050949539e-03
1.787199999999999989e+01,2.021299999999999955e+02,5.066299999999999670e+01,9.319293145054944813e-03
3.302799999999999869e+01,6.542400000000000659e+01,5.343699999999999761e+01,7.699456129870128895e-04
3.294500000000000028e+01,9.680100000000000193e+01,5.403099999999999881e+01,9.310352200599400843e-04
1.608700000000000045e+02,2.053100000000000023e+02,7.078700000000000614e+01,5.462301928771228898e-04
1.181400000000000006e+02,2.433799999999999955e+02,5.191799999999999926e+01,2.892248381618381468e-04
1.738700000000000045e+02,2.579700000000000273e+02,6.121300000000000097e+01,1.519610558191808111e-02
2.060399999999999920e+02,8.838200000000000500e+01,6.006900000000000261e+01,5.875590674325680235e-05
5.994299999999999784e+01,3.742499999999999716e+01,4.676700000000000301e+01,9.990182104895105417e-04
9.473000000000000398e+01,1.211700000000000017e+02,6.205199999999999960e+01,6.161429130869129070e-04
5.300300000000000011e+01,1.405099999999999909e+02,5.768900000000000006e+01,3.059225052947053044e-04
2.096399999999999864e+02,1.719199999999999875e+02,6.649399999999999977e+01,1.058867249670329778e-03
2.425000000000000000e+02,1.173400000000000034e+02,6.612900000000000489e+01,1.513452484515485008e-04
1.305999999999999943e+02,9.360299999999999443e+01,5.257000000000000028e+01,9.706771095904097486e-04
1.983199999999999932e+02,3.484700000000000131e+01,5.245799999999999841e+01,5.897564687312687338e-04
2.238000000000000114e+02,9.561299999999999955e+01,6.365400000000000347e+01,-1.952618071928070541e-05
1.761100000000000065e+01,2.625699999999999932e+02,4.592099999999999937e+01,2.721653250719280673e-02
2.018400000000000034e+02,1.295200000000000102e+02,6.553100000000000591e+01,-8.708751848151853039e-05
1.861999999999999886e+02,2.220300000000000011e+02,6.639400000000000546e+01,5.283984103896103342e-04
2.033300000000000125e+02,2.160900000000000034e+02,6.285900000000000176e+01,-1.101158340559440190e-04
1.926999999999999886e+02,7.835399999999999920e+01,5.770799999999999841e+01,7.086521090909092026e-04
2.433400000000000034e+02,5.311999999999999744e+01,5.828399999999999892e+01,4.973588611688311255e-03
3.512899999999999778e+01,2.486699999999999875e+02,4.730700000000000216e+01,1.151201719380619227e-03
1.148400000000000034e+02,1.482199999999999989e+02,7.047499999999999432e+01,-1.218138192207792120e-03
2.347800000000000011e+02,1.191599999999999966e+02,6.553100000000000591e+01,4.157393682637362765e-04
2.229199999999999875e+02,3.516799999999999926e+01,5.387500000000000000e+01,8.293204815184822948e-05
1.274899999999999949e+02,1.833100000000000023e+02,6.439000000000000057e+01,3.739859170829170579e-03
6.061099999999999710e+01,1.417100000000000080e+02,5.981700000000000017e+01,3.856261978021982291e-05
1.000999999999999943e+02,1.783300000000000125e+02,6.671299999999999386e+01,-2.814864630569430259e-03
2.164300000000000068e+02,4.672800000000000153e+01,5.366299999999999670e+01,1.016535932467532276e-03
5.373599999999999710e+01,2.545399999999999920e+02,4.578399999999999892e+01,2.533217764435564262e-03
1.710999999999999943e+02,2.426899999999999977e+02,6.363600000000000279e+01,6.346522176823175734e-04
7.642499999999999716e+01,1.079099999999999966e+02,5.370000000000000284e+01,1.632294445954045889e-03
4.708899999999999864e+01,3.619200000000000017e+01,4.947599999999999909e+01,9.632035552447552711e-04
2.345099999999999909e+02,1.493199999999999932e+02,6.416100000000000136e+01,1.989660228271728426e-04
1.630900000000000034e+02,1.662600000000000122e+01,5.583599999999999852e+01,2.266706283886114111e-03
9.881100000000000705e+01,3.268099999999999739e+01,4.781099999999999994e+01,2.169115098901097595e-04
1.519799999999999898e+02,1.315000000000000000e+02,7.191700000000000159e+01,-1.669938930469530352e-03
9.394599999999999795e+01,1.912199999999999989e+01,4.902300000000000324e+01,6.109988899200799115e-03
9.211700000000000443e+01,7.318200000000000216e+01,4.568399999999999750e+01,4.062454598401598845e-04
2.246799999999999997e+01,1.669900000000000091e+02,5.364099999999999824e+01,8.977727387712287205e-03
5.671200000000000330e+01,8.248300000000000409e+01,4.876400000000000290e+01,2.760503954045954739e-04
1.826299999999999955e+02,1.794799999999999898e+02,7.022400000000000375e+01,3.085621798201794490e-05
1.209600000000000009e+00,1.960000000000000000e+02,5.635900000000000176e+01,7.846731944455544172e-03
1.263299999999999912e+01,7.663800000000000523e+01,6.056799999999999784e+01,2.161868996433566337e-02
1.026299999999999955e+02,1.299499999999999886e+02,7.012000000000000455e+01,-1.770717663336663370e-03
1.587299999999999898e+02,2.183499999999999943e+02,6.887900000000000489e+01,-1.255793628851148728e-03
1.277399999999999949e+02,1.702199999999999847e+01,4.586599999999999966e+01,2.375736421678322126e-04
2.557100000000000080e+02,2.498600000000000136e+02,5.471200000000000330e+01,4.728973635594406477e-02
7.647400000000000375e+01,2.541599999999999966e+02,5.052499999999999858e+01,1.505317418581420448e-05
1.169800000000000040e+02,7.231199999999999761e+01,4.490200000000000102e+01,3.531591923076923649e-04
9.764300000000000068e+01,4.825300000000000011e+01,4.666700000000000159e+01,2.879346391338661638e-04
2.577099999999999795e+02,1.977500000000000000e+02,5.664200000000000301e+01,5.225202081998002110e-03
1.943599999999999994e+01,1.928300000000000125e+02,5.143599999999999994e+01,8.625163510059938657e-03
2.294399999999999977e+02,2.009199999999999875e+02,5.886899999999999977e+01,4.392473824175823871e-04
2.541800000000000068e+02,1.516599999999999966e+02,6.524899999999999523e+01,9.808378315684315469e-04
6.199099999999999966e+01,1.129500000000000028e+02,5.359799999999999898e+01,-1.645445323676323474e-04
1.544600000000000080e+02,1.816599999999999966e+02,7.294100000000000250e+01,6.220886632367631690e-04
2.129699999999999989e+02,1.122999999999999972e+02,6.455899999999999750e+01,2.427520100899100775e-04
5.238700000000000045e+01,2.236700000000000088e+01,4.635300000000000153e+01,-1.956530395604395378e-04
7.960999999999999943e+01,1.527100000000000080e+02,6.654600000000000648e+01,-2.415219732167831704e-04
1.188199999999999932e+02,1.123100000000000023e+02,5.987899999999999778e+01,-5.672867442557443440e-04
2.053799999999999955e+02,2.019199999999999875e+02,6.479900000000000659e+01,2.362043124975025151e-04
1.825999999999999943e+02,1.863600000000000136e+02,7.015399999999999636e+01,9.221839589110888014e-04
2.358899999999999864e+02,7.405400000000000205e+01,5.992399999999999949e+01,6.843215836163836236e-04
2.994300000000000139e+01,2.318400000000000034e+02,4.943500000000000227e+01,2.617007312687311886e-04
1.108599999999999994e+02,9.935299999999999443e+01,5.509400000000000119e+01,-1.443418414585408555e-05
1.220199999999999960e+02,2.312599999999999909e+02,5.476200000000000045e+01,-6.082784085914100373e-06
1.335500000000000114e+02,2.524699999999999989e+02,5.320100000000000051e+01,5.299721512487513440e-04
1.878400000000000034e+02,2.450099999999999909e+02,6.351500000000000057e+01,6.400828269530468807e-04
1.739499999999999886e+02,1.383600000000000136e+02,6.837900000000000489e+01,-4.077912160839161811e-04
2.114399999999999977e+02,7.415200000000000102e+01,5.675000000000000000e+01,4.024903606393605824e-04
2.418799999999999883e+01,1.755399999999999920e+02,5.269200000000000017e+01,5.584319978321678792e-03
9.290699999999999648e+01,2.621800000000000068e+02,4.899499999999999744e+01,6.085912608291709283e-03
2.081899999999999977e+02,2.541999999999999886e+02,6.006000000000000227e+01,7.340848241358641918e-03
1.171099999999999994e+02,4.795700000000000074e+01,4.334499999999999886e+01,2.236597494505494386e-04
1.670500000000000114e+02,3.889800000000000324e+01,5.075300000000000011e+01,-2.083726237762236567e-05
3.895000000000000284e+01,2.252799999999999869e+01,5.063600000000000279e+01,-2.076333133866134083e-04
2.331200000000000045e+02,2.257199999999999989e+02,5.840899999999999892e+01,1.619600427010989274e-02
1.182600000000000051e+01,6.291400000000000148e+01,5.770400000000000063e+01,4.822579523976023609e-03
1.596100000000000136e+02,1.478899999999999864e+02,7.042900000000000205e+01,-3.485634618481518645e-03
2.037500000000000000e+02,1.679000000000000057e+02,6.834099999999999397e+01,6.204371241758240788e-04
1.064899999999999949e+02,2.579599999999999795e+02,5.043500000000000227e+01,1.520730692677322617e-02
1.232800000000000011e+02,1.750699999999999932e+02,6.675400000000000489e+01,2.722722096603396192e-03
2.113899999999999864e+02,5.077700000000000102e+01,5.420100000000000051e+01,5.272578942057942059e-04
6.681399999999999295e+01,2.617699999999999818e+02,4.596200000000000330e+01,1.247482493719280668e-02
8.122899999999999920e+01,2.597900000000000205e+02,4.923499999999999943e+01,1.422524969230769092e-03
3.819500000000000028e+01,1.190400000000000063e+02,5.539600000000000080e+01,2.509217765234765746e-04
1.292599999999999909e+02,8.768999999999999773e+01,5.050300000000000011e+01,1.358367092097901869e-03
1.519499999999999886e+02,6.348700000000000188e+01,4.621399999999999864e+01,1.118957193006993051e-03
1.463199999999999932e+02,5.389800000000000324e+01,4.535799999999999699e+01,3.499519259740259554e-04
2.448600000000000136e+02,1.405800000000000125e+02,6.353600000000000136e+01,3.379664601398601705e-04
7.875000000000000000e+01,2.042700000000000102e+02,5.547399999999999665e+01,1.306497132867132874e-03
1.080699999999999932e+02,5.005100000000000193e+01,4.371500000000000341e+01,-7.136499159740262120e-05
2.479199999999999875e+02,6.036699999999999733e+01,5.945000000000000284e+01,1.224661686043955824e-02
1.285300000000000011e+02,2.294900000000000091e+02,5.689099999999999824e+01,4.944203704295705619e-04
2.463799999999999955e+02,2.159900000000000091e+02,5.407600000000000051e+01,5.895690719280719980e-05
5.988600000000000279e+01,7.041800000000000637e+01,4.726899999999999835e+01,-2.001314006593406507e-04
1.386100000000000136e+02,1.638100000000000023e+02,7.571999999999999886e+01,2.174123539510489263e-03
1.833300000000000125e+02,2.085300000000000011e+02,6.696999999999999886e+01,2.144416257742257613e-04
2.235900000000000034e+02,2.260999999999999943e+02,6.039500000000000313e+01,9.921394835164835339e-04
2.624499999999999886e+02,8.010699999999999932e+01,6.027700000000000102e+01,7.783238458941058383e-03
1.744300000000000068e+02,9.828300000000000125e+01,5.968900000000000006e+01,-4.154316476523476731e-04
2.051899999999999977e+02,4.049099999999999966e+01,5.132600000000000051e+01,2.319181126873127530e-04
2.288499999999999943e+02,4.061099999999999710e+01,5.389000000000000057e+01,2.465896011398601654e-03
3.192000000000000171e+01,5.799000000000000199e+01,5.150399999999999778e+01,9.536119573526475029e-04
1.630900000000000105e+01,5.759100000000000108e+01,5.548899999999999721e+01,2.230774239760239858e-04
1.313700000000000045e+01,1.885000000000000000e+02,5.201800000000000068e+01,7.607026216383616125e-03
2.620799999999999841e+02,2.618500000000000227e+02,5.042000000000000171e+01,4.726019618451548360e-02
1.263900000000000006e+02,2.387299999999999898e+02,5.267699999999999960e+01,9.402907037962037005e-04
1.034099999999999966e+02,8.117900000000000560e+00,4.853799999999999670e+01,1.204955925414585632e-03
2.512100000000000080e+02,1.447700000000000102e+02,6.486499999999999488e+01,5.038597679120879235e-04
1.049899999999999949e+02,2.169000000000000057e+02,5.348799999999999955e+01,1.110214753246753158e-03
9.104099999999999682e+01,2.534900000000000091e+02,5.080799999999999983e+01,7.235916566333666818e-03
1.489199999999999875e+02,1.906599999999999966e+02,7.328000000000000114e+01,-4.993996362137862778e-04
2.222299999999999898e+02,1.099300000000000033e+01,5.680299999999999727e+01,1.395977992927073009e-02
1.011899999999999977e+02,1.100999999999999943e+02,5.706000000000000227e+01,6.802998801198801735e-04
7.945600000000000307e+01,1.142199999999999989e+02,5.614999999999999858e+01,2.496471311688310902e-04
1.735800000000000125e+02,9.014499999999999602e+01,5.673799999999999955e+01,7.695248140859150263e-05
2.638600000000000136e+02,3.979999999999999982e+00,4.984000000000000341e+01,6.788036105094905071e-02
1.911599999999999966e+02,3.629200000000000159e+01,5.279299999999999926e+01,5.888721324575423802e-04
1.431699999999999875e+02,1.529399999999999977e+02,7.595399999999999352e+01,-8.615624328671329414e-04
3.113899999999999935e+01,1.152399999999999949e+02,5.491899999999999693e+01,4.674959176823176776e-04
8.183799999999999386e+01,9.062000000000000455e+01,4.782300000000000040e+01,5.416203164835165125e-04
2.725100000000000122e+01,1.564000000000000057e+01,4.880400000000000205e+01,4.525183602397602292e-04
2.806700000000000017e+01,7.739099999999999646e+00,4.822399999999999665e+01,1.453329418411588442e-02
2.039900000000000091e+02,4.914099999999999824e+01,5.164699999999999847e+01,-1.223813672327674694e-05
2.524900000000000091e+02,2.103499999999999943e+02,5.381199999999999761e+01,3.316265059841159036e-03
6.831900000000000261e+01,2.506599999999999966e+02,4.929800000000000182e+01,2.536838059940060104e-04
2.110300000000000011e+02,2.183700000000000045e+02,6.054800000000000182e+01,3.578125437062936332e-04
8.921699999999999875e+01,4.703399999999999892e+01,4.677300000000000324e+01,8.817136555444558019e-05
2.391399999999999864e+02,1.050600000000000023e+02,6.324799999999999756e+01,4.106136610789210906e-04
6.648300000000000409e+01,2.385699999999999932e+02,5.124499999999999744e+01,6.087602844155843651e-04
2.022800000000000011e+02,1.577899999999999920e+02,6.841899999999999693e+01,4.475563636163835805e-04
